Thread ID: 70141056596960
Fiber ID: 70141066590800
Total: 0.033807
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.03      0.000     0.000     0.000     0.000        1   Arel::SelectManager#project 
  0.03      0.000     0.000     0.000     0.000        2   Rack::Test::Session#last_response 
  0.03      0.000     0.000     0.000     0.000        7   ActionDispatch::Routing::RouteSet#_generate_prefix 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#connection 
  0.02      0.000     0.000     0.000     0.000        2   #<Module:0x007f95fabfd258>#config= 
  0.02      0.000     0.000     0.000     0.000        3   ActiveSupport::BufferedLogger#debug? 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#locked? 
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Base#method_for_action 
  0.02      0.001     0.000     0.000     0.001        1   ActionDispatch::Http::FilterParameters#filtered_parameters 
  0.02      0.000     0.000     0.000     0.000        2   ActiveSupport::HashWithIndifferentAccess#dup 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#table_name 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::ViewPaths#view_paths= 
  0.02      0.000     0.000     0.000     0.000        2   ActionView::Helpers::AssetTagHelper::AssetIncludeTag#initialize 
  0.02      0.027     0.000     0.000     0.027        1   ActionController::RackDelegation#dispatch 
  0.02      0.000     0.000     0.000     0.000        2   URI::Generic#path_query 
  0.02      0.002     0.000     0.000     0.002        1   ActiveRecord::Querying#find_by_sql 
  0.02      0.000     0.000     0.000     0.000        1   Arel::SelectManager#distinct 
  0.02      0.000     0.000     0.000     0.000        1   Mime::Type#== 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#quote_column_name 
  0.02      0.000     0.000     0.000     0.000        2   Hash#with_indifferent_access 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper::JavascriptIncludeTag#expand_sources 
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#parse_query 
  0.02      0.000     0.000     0.000     0.000        2   ActiveSupport::Inflector#dasherize 
  0.02      0.000     0.000     0.000     0.000        3   ActionDispatch::Http::URL#protocol 
  0.02      0.000     0.000     0.000     0.000        3   Enumerable#inject 
  0.02      0.000     0.000     0.000     0.000        2   URI::Generic#normalize 
  0.02      0.000     0.000     0.000     0.000        1   URI::Parser#convert_to_uri 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#initialize 
  0.02      0.000     0.000     0.000     0.000        4   ActiveModel::Naming#model_name 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::SessionHash#has_key? 
  0.02      0.000     0.000     0.000     0.000        3   Logger#format_severity 
  0.02      0.000     0.000     0.000     0.000        4   Array#concat 
  0.02      0.000     0.000     0.000     0.000        5   Fixnum#* 
  0.02      0.000     0.000     0.000     0.000        1   Object#in? 
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActiveSupport::LogSubscriber>#flush_all! 
  0.02      0.000     0.000     0.000     0.000        2   Rack::Request#trusted_proxy? 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SchemaCache#table_exists? 
  0.02      0.028     0.000     0.000     0.028        1   ActionDispatch::ParamsParser#call 
  0.02      0.000     0.000     0.000     0.000        3   Array#sort! 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#empty? 
  0.02      0.000     0.000     0.000     0.000        4   Kernel#=~ 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller 
  0.02      0.012     0.000     0.000     0.012        1   ActionView::AbstractRenderer#instrument 
  0.02      0.001     0.000     0.000     0.001        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#select 
  0.02      0.000     0.000     0.000     0.000        3   <Class::Array>#allocate 
  0.02      0.000     0.000     0.000     0.000        6   Integer#to_i 
  0.02      0.000     0.000     0.000     0.000        1   Object#instance_variable_names 
  0.02      0.000     0.000     0.000     0.000        3   Hash#values_at 
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_process_options 
  0.02      0.024     0.000     0.000     0.024        1   ActiveRecord::Railties::ControllerRuntime#process_action 
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Collector#json 
  0.02      0.028     0.000     0.000     0.028        1   Journey::Router#call 
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Layouts#_include_layout? 
  0.02      0.000     0.000     0.000     0.000        3  *ActionDispatch::Http::Parameters#encode_params 
  0.02      0.029     0.000     0.000     0.029        1   ActionDispatch::Callbacks#call 
  0.02      0.000     0.000     0.000     0.000        3   Rack::Session::Abstract::SessionHash#loaded? 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Helpers::TagHelper#tag 
  0.02      0.000     0.000     0.000     0.000        1   URI::Generic#== 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::SessionHash#[] 
  0.02      0.000     0.000     0.000     0.000        1   URI::Parser#unescape 
  0.02      0.000     0.000     0.000     0.000        1   PG::Result#fields 
  0.02      0.000     0.000     0.000     0.000        4   #<Class:0x007f95fdea2a28>#asset_host 
  0.02      0.001     0.000     0.000     0.001        2   Set#do_with_enum 
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Collector#html 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Response#finish 
  0.02      0.000     0.000     0.000     0.000        3   Enumerable#map 
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Response#status= 
  0.02      0.000     0.000     0.000     0.000        2   URI::Generic#component_ary 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Table#[] 
  0.02      0.000     0.000     0.000     0.000        4  *ActionView::LookupContext::Accessors#initialize_details 
  0.02      0.000     0.000     0.000     0.000        1   <Module::SecureRandom>#hex 
  0.02      0.000     0.000     0.000     0.000        2   Rack::Test::Session#last_request 
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_render 
  0.02      0.016     0.000     0.000     0.016        1   ActionView::Renderer#render_template 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compiled_filter 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionManagement::Proxy#close 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Parameters#symbolized_path_parameters 
  0.02      0.000     0.000     0.000     0.000        2   Journey::Path::Pattern#to_regexp 
  0.02      0.000     0.000     0.000     0.000        2   Journey::GTG::TransitionTable#move_string 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#exec_no_cache 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#write 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#initialize 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#negotiate_mime 
  0.02      0.000     0.000     0.000     0.000        1   Enumerable#sort_by 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::FileHandler#escape_glob_chars 
  0.02      0.000     0.000     0.000     0.000        1   Set#initialize 
  0.02      0.030     0.000     0.000     0.030        1   Rack::MethodOverride#call 
  0.02      0.017     0.000     0.000     0.017        1   ActionController::Instrumentation#cleanup_view_runtime 
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_options 
  0.02      0.000     0.000     0.000     0.000        2   Regexp#=~ 
  0.02      0.000     0.000     0.000     0.000        1   URI::Generic#scheme= 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#commit_session 
  0.02      0.017     0.000     0.000     0.017        1   AbstractController::Rendering#render_to_body 
  0.02      0.024     0.000     0.000     0.024        1   ActionController::ParamsWrapper#process_action 
  0.02      0.000     0.000     0.000     0.000        2   <Class::Mime::Type>#lookup 
  0.02      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#supports_explain? 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#initialize 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#loaded_session? 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_path 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::PathSet#find 
  0.02      0.016     0.000     0.000     0.016        1   ActionView::TemplateRenderer#render_template 
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#xml_http_request? 
  0.02      0.000     0.000     0.000     0.000        3   ActiveSupport::TaggedLogging#method_missing 
  0.02      0.000     0.000     0.000     0.000        2   ActionView::Template#method_name 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#respond_to? 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Cache::Response#last_modified? 
  0.02      0.000     0.000     0.000     0.000        2  *<Class::ActionController::Metal>#action 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#port 
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Layouts#initialize 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#set 
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::AssetPaths#initialize 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::SessionHash#initialize 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Helpers::CsrfHelper#csrf_meta_tags 
  0.02      0.000     0.000     0.000     0.000        6   BasicObject#initialize 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#POST 
  0.02      0.000     0.000     0.000     0.000        1   Module#anonymous? 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#_run__1371162033119361340__checkin__109291186151795893__callbacks 
  0.02      0.000     0.000     0.000     0.000        1   <Module::Rack::Multipart>#parse_multipart 
  0.02      0.000     0.000     0.000     0.000        2   Rack::Request#ssl? 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Helpers::TagHelper#content_tag 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Renderer#_template_renderer 
  0.02      0.022     0.000     0.000     0.022        1   ActionController::Base#_run_process_action_callbacks 
  0.02      0.000     0.000     0.000     0.000        1   <Class::#<Class:0x007f95fa862328>>#new 
  0.02      0.000     0.000     0.000     0.000        2   Float#+ 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#unpacked_cookie_data 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#logger 
  0.02      0.000     0.000     0.000     0.000        3   <Module::Rails>#logger 
  0.02      0.017     0.000     0.000     0.017        1   ActionController::Compatibility#render_to_body 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::OptionsHash#load_session_id! 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#columns_hash 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#_run__1371162033119361340__checkout__109291186151795893__callbacks 
  0.02      0.000     0.000     0.000     0.000        2   Enumerable#to_a 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#initialize 
  0.02      0.000     0.000     0.000     0.000        1   <Class::AbstractController::Base>#controller_path 
  0.02      0.000     0.000     0.000     0.000        3   ActiveRecord::TestFixtures#run_in_transaction? 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#format 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compile_filter 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#initialize 
  0.02      0.000     0.000     0.000     0.000        2   Kernel#instance_variable_get 
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Parameters#path_parameters 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#GET 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#initialize 
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#deep_munge 
  0.02      0.000     0.000     0.000     0.000        2   StringIO#initialize 
  0.02      0.000     0.000     0.000     0.000        4   Enumerable#find 
  0.02      0.000     0.000     0.000     0.000        1   ApplicationController#_layout 
  0.02      0.000     0.000     0.000     0.000        5   ActionDispatch::Integration::Runner#integration_session 
  0.02      0.000     0.000     0.000     0.000        3   StringScanner#scan 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#headers_for_env 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#cookie_jar 
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#content_length 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#column_cache 
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Inflector#camelize 
  0.02      0.000     0.000     0.000     0.000        1   Set#subtract 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::Visitor#accept 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#normalize_controller! 
  0.02      0.028     0.000     0.000     0.028        1   Rack::Session::Abstract::ID#call 
  0.02      0.000     0.000     0.000     0.000        3   #<Class:0x007f95fa862328>#relation 
  0.02      0.000     0.000     0.000     0.000        1   Rack::ETag#skip_caching? 
  0.02      0.000     0.000     0.000     0.000        2   Array#& 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#form_data? 
  0.02      0.000     0.000     0.000     0.000        2  *ActionController::Base#_wrapper_options 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::UrlFor#initialize 
  0.02      0.032     0.000     0.000     0.032        1   ActionDispatch::Integration::RequestHelpers#get 
  0.02      0.002     0.000     0.000     0.002        1   ActionController::Compatibility#method_for_action 
  0.02      0.000     0.000     0.000     0.000        1   String#underscore 
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_normalize_args 
  0.02      0.000     0.000     0.000     0.000        1   Digest::Base#update 
  0.02      0.000     0.000     0.000     0.000        2   Rack::Session::Abstract::SessionHash#load_for_read! 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#use_accept_header 
  0.02      0.000     0.000     0.000     0.000        1   Kernel#instance_variables 
  0.02      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#initialize 
  0.02      0.000     0.000     0.000     0.000        2   Rack::Request#parse_query 
  0.02      0.029     0.000     0.000     0.029        1   ActionDispatch::RemoteIp#call 
  0.02      0.000     0.000     0.000     0.000        1   ActionController::MiddlewareStack#build 
  0.02      0.032     0.000     0.000     0.032        1   Rack::Test::Session#request 
  0.02      0.000     0.000     0.000     0.000        1   <Module::Arel>#star 
  0.02      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::Accessors#formats 
  0.02      0.000     0.000     0.000     0.000        1   Kernel#loop 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#valid_accept_header 
  0.02      0.029     0.000     0.000     0.029        1   ActionDispatch::Callbacks#_run_call_callbacks 
  0.02      0.000     0.000     0.000     0.000        2   #<Class:0x007f95fdea2a28>#perform_caching 
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#accept 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Table 
  0.02      0.000     0.000     0.000     0.000        1   Mutex#synchronize 
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging#pop_tags 
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#prepare_params! 
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#default_env 
  0.02      0.000     0.000     0.000     0.000        1   StringIO#string 
  0.02      0.000     0.000     0.000     0.000        4   Kernel#instance_of? 
  0.02      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#table_exists? 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Result#each 
  0.02      0.000     0.000     0.000     0.000        1   <Class::#<Class:0x007f95fa862328>>#allocate 
  0.02      0.028     0.000     0.000     0.028        1   ActionDispatch::Routing::RouteSet#call 
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionManagement::Proxy#each 
  0.02      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#with_layout_format 
  0.02      0.000     0.000     0.000     0.000        1   Set#initialize_copy 
  0.02      0.000     0.000     0.000     0.000        2  *ActiveRecord::TestFixtures#enlist_fixture_connections 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Request#fullpath 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Cache::Response#handle_conditional_get! 
  0.01      0.000     0.000     0.000     0.000        1   AbstractController::Base#controller_path 
  0.01      0.000     0.000     0.000     0.000        4   Hash#default= 
  0.01      0.000     0.000     0.000     0.000        1   Set#freeze 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::NamedRouteCollection#helper_names 
  0.01      0.000     0.000     0.000     0.000        1   Digest::Instance#digest 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#[] 
  0.01      0.001     0.000     0.000     0.001        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#exec_query 
  0.01      0.029     0.000     0.000     0.029        1   ActionDispatch::ShowExceptions#call 
  0.01      0.000     0.000     0.000     0.000        4   Hash#update 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#external_request_id 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#standard_port? 
  0.01      0.000     0.000     0.000     0.000        1   Rack::ETag#etag_body? 
  0.01      0.000     0.000     0.000     0.000        1   Arel::Nodes::Binary#initialize 
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::BufferedLogger#respond_to? 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::OptionsHash#initialize 
  0.01      0.002     0.000     0.000     0.002        1   ActionController::HideActions::ClassMethods#visible_action? 
  0.01      0.000     0.000     0.000     0.000        1   URI::Generic#check_host 
  0.01      0.000     0.000     0.000     0.000        5   Symbol#=== 
  0.01      0.000     0.000     0.000     0.000        1   Rack::ConditionalGet#fresh? 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Utils::HeaderHash#merge! 
  0.01      0.000     0.000     0.000     0.000        2  *ActionDispatch::Session::StaleSessionCheck#stale_session_check! 
  0.01      0.028     0.000     0.000     0.028        1   ActionDispatch::Head#call 
  0.01      0.000     0.000     0.000     0.000        1   URI::Generic#check_scheme 
  0.01      0.000     0.000     0.000     0.000        2   String#capitalize 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#append_info_to_payload 
  0.01      0.000     0.000     0.000     0.000        4   ActiveRecord::Persistence#destroyed? 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::Renderers#_handle_render_options 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verified_request? 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::Renderer#initialize 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::Streaming#_process_options 
  0.01      0.000     0.000     0.000     0.000        1   AbstractController::Rendering::ClassMethods#view_context_class 
  0.01      0.000     0.000     0.000     0.000        2  *ActionController::Base#_renderers 
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies::ClassCache#get 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::OptionsHash#session_id_not_loaded? 
  0.01      0.000     0.000     0.000     0.000        1   Journey::Router#ast 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#filter 
  0.01      0.000     0.000     0.000     0.000        1   #<Module:0x007f95fabfd258>#default_locale 
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#_run_setup_callbacks 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::Metal#to_a 
  0.01      0.000     0.000     0.000     0.000        1   Arel::SelectManager#locked 
  0.01      0.000     0.000     0.000     0.000        3   ActionDispatch::Integration::Session#https? 
  0.01      0.000     0.000     0.000     0.000        1   URI::Generic#port= 
  0.01      0.000     0.000     0.000     0.000        1   PG::Result#clear 
  0.01      0.000     0.000     0.000     0.000        2   #<Class:0x007f95fa862328>#name 
  0.01      0.000     0.000     0.000     0.000        2   Rack::MockSession#cookie_jar 
  0.01      0.000     0.000     0.000     0.000        6  *ActiveSupport::TestCase#use_transactional_fixtures 
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Store#initialize 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::Base#assign 
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging#flush 
  0.01      0.000     0.000     0.000     0.000        1   Arel::TreeManager#initialize 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#internal_request_id 
  0.01      0.000     0.000     0.000     0.000        1   <Class::Digest::Class>#digest 
  0.01      0.000     0.000     0.000     0.000        2   AbstractController::Layouts#conditional_layout? 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#initialize 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SchemaCache#columns_hash 
  0.01      0.000     0.000     0.000     0.000        1   AbstractController::I18nProxy#initialize 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Runner#copy_session_variables! 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#forced_session_update? 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#registered_details 
  0.01      0.017     0.000     0.000     0.017        1   ActionController::ImplicitRender#default_render 
  0.01      0.022     0.000     0.000     0.022        1   ActionController::Rescue#process_action 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#fullpath 
  0.01      0.001     0.000     0.000     0.001        1   Set#- 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::ParamsParser#parse_formatted_parameters 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#signed 
  0.01      0.000     0.000     0.000     0.000        2   URI::Generic#component 
  0.01      0.000     0.000     0.000     0.000        1   #<Module:0x007f95fabfd258>#locale 
  0.01      0.000     0.000     0.000     0.000        4   Symbol#to_proc 
  0.01      0.000     0.000     0.000     0.000        1   AbstractController::Layouts#_normalize_layout 
  0.01      0.000     0.000     0.000     0.000        1   URI::Generic#host= 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#update 
  0.01      0.017     0.000     0.000     0.017        1   <Module::Benchmark>#ms 
  0.01      0.000     0.000     0.000     0.000        1   Rack::MockResponse#body 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::TestFixtures::ClassMethods#uses_transaction? 
  0.01      0.000     0.000     0.000     0.000        2   Kernel#instance_variable_defined? 
  0.01      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications>#subscribe 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Test::Session#retry_with_digest_auth? 
  0.01      0.000     0.000     0.000     0.000        2   Float#to_f 
  0.01      0.000     0.000     0.000     0.000        1   AbstractController::Base#action_method? 
  0.01      0.000     0.000     0.000     0.000        1   Regexp#to_s 
  0.01      0.000     0.000     0.000     0.000        1   String#tr! 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::FileHandler#unescape_path 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::PathSet#initialize 
  0.01      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#_mock_session 
  0.01      0.000     0.000     0.000     0.000        1   Journey::GTG::MatchData#initialize 
  0.01      0.000     0.000     0.000     0.000        1   Journey::Router#custom_routes 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#initialize 
  0.01      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request>#ignore_accept_header 
  0.01      0.000     0.000     0.000     0.000        1   PG::Result#nfields 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#get 
  0.01      0.000     0.000     0.000     0.000        1   Journey::Routes#partitioned_routes 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_formats 
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verify_authenticity_token 
  0.01      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryCache::BodyProxy#respond_to? 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#ensure_secret_secure 
  0.01      0.000     0.000     0.000     0.000        3   Kernel#initialize_copy 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper::StylesheetIncludeTag#asset_name 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#active? 
  0.01      0.000     0.000     0.000     0.000        2  *ActionController::Base#default_url_options 
  0.01      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern::MatchData#initialize 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#hash_for 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter_for 
  0.01      0.000     0.000     0.000     0.000        1   ActionView::Helpers::AssetTagHelper::StylesheetIncludeTag#extension 
  0.01      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern::MatchData#captures 
  0.01      0.000     0.000     0.000     0.000        1   Enumerable#detect 
  0.01      0.030     0.000     0.000     0.030        1   Rails::Application#call 
  0.01      0.000     0.000     0.000     0.000        1   BasicObject#instance_eval 
  0.01      0.000     0.000     0.000     0.000        1   StringIO#read 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#setup_parse 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#clear_query_cache 
  0.01      0.000     0.000     0.000     0.000        1   Set#to_a 
  0.01      0.000     0.000     0.000     0.000        4   ActiveRecord::Persistence#new_record? 
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::StaleSessionCheck#extract_session_id 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Multipart::Parser#parse 
  0.01      0.000     0.000     0.000     0.000        1   Journey::Path::Pattern::MatchData#[] 
  0.01      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout#unsubscribe 
  0.01      0.000     0.000     0.000     0.000        1   <Module::URI>#parser 
  0.01      0.000     0.000     0.000     0.000        1   <Module::ActionView::Template::Handlers>#extensions 
  0.01      0.000     0.000     0.000     0.000        1   Struct#initialize 
  0.01      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#host 
  0.01      0.000     0.000     0.000     0.000        1   Rack::Request#parse_multipart 
  0.01      0.000     0.000     0.000     0.000        2   Rack::MockSession#last_request 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryCache::BodyProxy#initialize 
  0.01      0.000     0.000     0.000     0.000        2   Array#to_ary 
  0.01      0.000     0.000     0.000     0.000        2   Digest::Base#reset 
  0.01      0.000     0.000     0.000     0.000        2   Rack::BodyProxy#initialize 
  0.01      0.002     0.000     0.000     0.002        1   ActionController::ImplicitRender#method_for_action 
  0.01      0.000     0.000     0.000     0.000        1   Journey::Router#simulator 
